loan_id,customer_id,age,gender,education,marital_status,employment_type,employment_length_months,annual_income,monthly_income,existing_emi,debt_to_income,credit_score,credit_history_length_months,delinquency_count,past_default_flag,loan_amount,loan_term_months,interest_rate,emi_amount,loan_purpose,loan_product,disbursal_date,repayment_status,first_emi_default_flag,loan_source_type,state,district,city,pincode,urban_rural_flag,branch_code,branch_region,service_area_cluster,distance_to_branch_km,area_default_rate,district_risk_score,state_risk_score,population_density_band,economic_activity_type,channel,has_mortgage,has_dependents,has_cosigner,loan_default
LN100082,C200082,31,Male,Graduate,Single,Unemployed,13,76000,6333,4735,0.124,682,82,0,0,179000,18,12.63,10049,Education,Unsecured,2023-03-24,Active,0,New,Gujarat,Surat,Surat,518182,SemiUrban,CENTRAL,EastZone,17,10.1,0.114,0.736,0.584,Medium,MSME,Digital,Yes,Yes,Yes,0
LN100083,C200083,36,Male,Graduate,Single,Salaried,13,102000,8500,13234,0.121,717,31,0,1,667000,24,17.23,28191,Business,Secured,2023-03-25,Active,0,New,Maharashtra,Nashik,Nashik,414191,SemiUrban,NORTH,CentralZone,21,15.2,0.162,0.239,0.476,Low,Salaried,Branch,No,No,Yes,1
LN100084,C200084,21,Male,Graduate,Married,Salaried,32,74000,6166,9180,0.617,695,133,1,0,347000,18,12.73,19482,Education,Secured,2023-03-26,Overdue,0,New,Gujarat,Surat,Surat,790595,Rural,CENTRAL,NorthZone,21,0.5,0.279,0.432,0.689,Low,Salaried,Partner,No,Yes,No,1
LN100085,C200085,57,Male,HighSchool,Married,SelfEmployed,18,91000,7583,5659,0.22,735,32,1,1,713000,60,14.96,12031,Education,Secured,2023-03-27,Closed,0,New,Gujarat,Vadodara,Vadodara,167567,SemiUrban,SOUTH,CentralZone,33,0.5,0.227,0.396,0.207,High,Mixed,Field,Yes,Yes,No,1
LN100086,C200086,42,Male,Graduate,Married,Salaried,31,156000,13000,5032,0.113,562,112,6,1,634000,60,12.07,10673,Vehicle,Unsecured,2023-03-28,Active,0,Repeat,Tamil Nadu,Chennai,Chennai,583813,Rural,NORTH,WestZone,24,11.1,0.252,0.689,0.514,Medium,Salaried,Partner,No,Yes,No,1
LN100087,C200087,53,Male,Graduate,Single,Salaried,22,55000,4583,3228,0.503,825,49,1,0,122000,18,11.08,6840,Education,Secured,2023-03-29,Closed,0,New,Uttar Pradesh,Kanpur,Kanpur,795338,Urban,EAST,WestZone,23,9.6,0.169,0.591,0.473,Low,Salaried,Field,No,Yes,No,1
LN100088,C200088,52,Male,HighSchool,Single,Business,23,97000,8083,7966,0.175,706,138,1,1,803000,48,15.75,16949,Agri,Unsecured,2023-03-30,Active,0,New,Kerala,Kochi,Kochi,674793,Urban,EAST,WestZone,22,4.5,0.138,0.168,0.261,High,Mixed,Digital,Yes,Yes,No,1
LN100089,C200089,51,Male,Other,Married,Unemployed,74,42000,3500,1796,0.214,723,193,1,0,181000,48,24.92,3849,Education,Unsecured,2023-03-31,Active,0,New,Madhya Pradesh,Indore,Indore,522792,Urban,CENTRAL,EastZone,11,4.0,0.097,0.385,0.414,High,Salaried,Branch,No,Yes,Yes,1
LN100090,C200090,35,Female,HighSchool,Married,Business,38,66000,5500,3247,0.145,621,62,0,0,491000,72,18.3,6923,Vehicle,Unsecured,2023-04-01,Active,0,Repeat,Maharashtra,Mumbai,Mumbai,293860,Urban,CENTRAL,CentralZone,36,16.7,0.312,0.501,0.441,High,Salaried,Digital,Yes,Yes,No,1
LN100091,C200091,39,Male,Graduate,Married,SelfEmployed,25,50000,4166,722,0.401,729,144,3,1,91000,60,19.75,1542,Business,Secured,2023-04-02,Active,0,New,Tamil Nadu,Chennai,Chennai,733517,Rural,NORTH,CentralZone,33,15.3,0.166,0.661,0.522,High,MSME,Field,No,No,Yes,1
LN100092,C200092,27,Female,HighSchool,Divorced,Salaried,46,72000,6000,2867,0.292,759,99,1,1,289000,48,11.84,6080,Vehicle,Secured,2023-04-03,Active,0,New,Tamil Nadu,Coimbatore,Coimbatore,752048,Urban,NORTH,SouthZone,26,8.3,0.222,0.469,0.287,High,Salaried,Partner,No,Yes,No,1
LN100093,C200093,39,Male,Graduate,Married,SelfEmployed,41,113000,9416,6349,0.073,694,118,0,0,640000,48,12.15,13468,Personal,Unsecured,2023-04-04,Active,0,New,Uttar Pradesh,Kanpur,Kanpur,338220,SemiUrban,CENTRAL,NorthZone,21,10.5,0.13,0.827,0.225,Low,MSME,Branch,Yes,No,No,1
LN100094,C200094,24,Male,Graduate,Married,Salaried,50,41000,3416,5608,0.198,702,68,1,1,212000,18,14.61,11921,Home,Unsecured,2023-04-05,Active,1,New,Tamil Nadu,Coimbatore,Coimbatore,513174,SemiUrban,SOUTH,EastZone,2,11.3,0.246,0.559,0.374,Low,Salaried,Digital,No,Yes,No,1
LN100095,C200095,54,Female,Graduate,Married,SelfEmployed,55,126000,10500,10992,0.11,625,115,1,1,831000,36,15.38,23379,Vehicle,Secured,2023-04-06,Active,0,Repeat,Madhya Pradesh,Indore,Indore,283684,SemiUrban,EAST,SouthZone,22,0.9,0.186,0.357,0.502,Medium,Salaried,Digital,No,No,No,1
LN100096,C200096,48,Male,HighSchool,Married,Salaried,38,59000,4916,4494,0.121,502,90,1,1,453000,48,16.84,9570,Home,Secured,2023-04-07,Active,0,New,Madhya Pradesh,Bhopal,Bhopal,741239,Urban,NORTH,WestZone,14,15.2,0.073,0.74,0.581,Medium,Salaried,Digital,Yes,No,No,1
LN100097,C200097,45,Male,HighSchool,Married,Farmer,18,67000,5583,12063,0.504,705,117,1,1,456000,18,15.12,25653,Home,Unsecured,2023-04-08,Active,0,New,Rajasthan,Jaipur,Jaipur,425649,SemiUrban,SOUTH,EastZone,38,20.7,0.255,0.641,0.416,Medium,Mixed,Branch,Yes,Yes,No,1
LN100098,C200098,32,Male,PostGraduate,Single,Business,57,44000,3666,2143,0.279,616,90,2,0,162000,36,16.98,4564,Business,Secured,2023-04-09,Closed,0,Repeat,Maharashtra,Nashik,Nashik,391015,Urban,CENTRAL,EastZone,27,19.5,0.16,0.606,0.582,High,Salaried,Digital,Yes,No,Yes,1
LN100099,C200099,51,Male,Graduate,Single,Business,58,29000,2416,3175,0.117,686,105,0,0,240000,36,10.62,6726,Vehicle,Secured,2023-04-10,Active,1,New,Maharashtra,Mumbai,Mumbai,740699,Urban,WEST,CentralZone,34,7.5,0.221,0.546,0.496,Low,MSME,Field,Yes,No,Yes,1
LN100100,C200100,21,Male,Graduate,Married,Farmer,50,47000,3916,7401,0.394,881,146,0,0,373000,24,16.39,15754,Personal,Unsecured,2023-04-11,Active,1,New,Maharashtra,Mumbai,Mumbai,232693,SemiUrban,NORTH,CentralZone,17,12.9,0.175,0.392,0.301,Low,Salaried,Field,No,Yes,No,1
LN100101,C200101,37,Female,HighSchool,Single,Salaried,51,94000,7833,4413,0.489,732,89,3,0,556000,60,15.66,9388,Education,Secured,2023-04-12,Closed,0,New,Uttar Pradesh,Varanasi,Varanasi,519026,SemiUrban,WEST,EastZone,26,22.3,0.18,0.643,0.821,Medium,Mixed,Digital,No,Yes,No,1
LN100102,C200102,40,Female,PostGraduate,Married,Salaried,42,37000,3083,2487,0.146,633,123,3,0,188000,36,8.12,5258,Vehicle,Unsecured,2023-04-13,Active,0,New,Gujarat,Vadodara,Vadodara,448610,Urban,SOUTH,WestZone,17,15.8,0.184,0.44,0.528,Low,Mixed,Partner,No,No,No,1
LN100103,C200103,56,Female,HighSchool,Married,Business,43,89000,7416,3611,0.112,631,59,1,0,455000,60,13.83,7671,Business,Secured,2023-04-14,Active,0,Repeat,Madhya Pradesh,Gwalior,Gwalior,127377,Rural,EAST,SouthZone,39,9.0,0.292,0.317,0.566,Medium,Salaried,Field,Yes,Yes,No,1
LN100104,C200104,24,Male,Other,Single,Unemployed,13,34000,2833,5979,0.409,789,49,2,0,226000,18,7.14,12630,Business,Unsecured,2023-04-15,Active,0,New,Kerala,Kochi,Kochi,653055,Urban,SOUTH,NorthZone,16,21.7,0.233,0.67,0.238,Medium,MSME,Field,No,Yes,No,1
LN100105,C200105,53,Female,Graduate,Married,SelfEmployed,54,31000,2583,1997,0.468,619,165,1,0,151000,36,15.77,4250,Personal,Secured,2023-04-16,Active,0,Repeat,Karnataka,Bengaluru,Bengaluru,149032,Urban,EAST,SouthZone,13,22.1,0.101,0.559,0.346,Medium,MSME,Digital,No,Yes,No,1
LN100106,C200106,51,Male,Graduate,Single,Salaried,32,48000,4000,3998,0.311,539,127,1,0,403000,48,20.09,8536,Business,Secured,2023-04-17,Active,0,New,Rajasthan,Jodhpur,Jodhpur,775600,Urban,SOUTH,CentralZone,15,2.4,0.317,0.358,0.187,Medium,Salaried,Digital,No,Yes,No,0
LN100107,C200107,51,Male,PostGraduate,Single,Business,44,48000,4000,8228,0.267,726,124,1,0,311000,18,17.3,17527,Home,Secured,2023-04-18,Active,0,New,Tamil Nadu,Coimbatore,Coimbatore,419179,SemiUrban,NORTH,CentralZone,12,15.9,0.208,0.392,0.567,Medium,Agri,Branch,No,No,No,0
LN100108,C200108,32,Male,PostGraduate,Married,Salaried,65,130000,10833,10899,0.255,897,79,0,0,412000,18,14.88,23173,Business,Unsecured,2023-04-19,Active,0,TopUp,Karnataka,Mysuru,Mysuru,145661,SemiUrban,NORTH,EastZone,32,10.6,0.294,0.503,0.484,Medium,Salaried,Digital,No,No,Yes,0
LN100109,C200109,43,Female,Graduate,Married,SelfEmployed,13,111000,9250,8968,0.107,715,33,2,0,678000,36,19.32,19137,Vehicle,Unsecured,2023-04-20,Active,1,New,Maharashtra,Mumbai,Mumbai,487127,Urban,WEST,NorthZone,8,7.6,0.136,0.622,0.177,Medium,Salaried,Digital,No,No,No,1
LN100110,C200110,48,Female,Graduate,Single,Salaried,33,49000,4083,9524,0.431,706,145,1,0,240000,12,11.35,20189,Education,Secured,2023-04-21,Active,0,Repeat,Gujarat,Ahmedabad,Ahmedabad,746568,Urban,SOUTH,EastZone,39,6.8,0.144,0.402,0.265,High,MSME,Branch,No,No,No,1
LN100111,C200111,41,Male,Graduate,Single,Farmer,62,116000,9666,8042,0.291,597,170,3,0,304000,18,22.65,17208,Agri,Secured,2023-04-22,Closed,0,Repeat,Maharashtra,Nashik,Nashik,193016,SemiUrban,SOUTH,WestZone,33,22.6,0.088,0.582,0.332,Medium,Salaried,Partner,Yes,Yes,No,1
LN100112,C200112,42,Male,Other,Married,Salaried,30,71000,5916,4815,0.354,580,128,3,0,364000,36,6.0,10162,Vehicle,Unsecured,2023-04-23,Active,0,New,Kerala,Thiruvananthapuram,Thiruvananthapuram,485150,Urban,WEST,WestZone,36,15.6,0.119,0.75,0.214,Medium,Mixed,Branch,No,No,Yes,1
LN100113,C200113,43,Female,Graduate,Single,Farmer,20,34000,2833,6746,0.201,724,85,1,0,255000,18,11.09,14298,Business,Unsecured,2023-04-24,Active,0,New,Telangana,Warangal,Warangal,487982,Urban,CENTRAL,NorthZone,6,0.5,0.159,0.22,0.291,High,MSME,Branch,Yes,Yes,No,1
LN100114,C200114,31,Male,HighSchool,Divorced,Salaried,64,56000,4666,3730,0.572,830,167,2,1,94000,12,13.92,7924,Vehicle,Secured,2023-04-25,Active,0,New,Uttar Pradesh,Kanpur,Kanpur,764936,SemiUrban,SOUTH,SouthZone,27,13.6,0.145,0.304,0.329,Low,Agri,Digital,Yes,No,No,1
LN100115,C200115,31,Male,HighSchool,Married,Salaried,64,46000,3833,3403,0.336,726,116,0,0,343000,48,15.43,7238,Home,Unsecured,2023-04-26,Active,0,New,Telangana,Hyderabad,Hyderabad,466984,Urban,SOUTH,CentralZone,17,11.2,0.243,0.53,0.581,Medium,Salaried,Digital,No,Yes,Yes,1
LN100116,C200116,47,Female,HighSchool,Single,Farmer,52,92000,7666,7659,0.107,700,156,0,0,579000,36,16.23,16301,Education,Unsecured,2023-04-27,Active,0,New,Telangana,Warangal,Warangal,572402,Rural,SOUTH,NorthZone,27,13.4,0.079,0.517,0.473,Medium,MSME,Branch,No,No,No,0
LN100117,C200117,31,Female,Graduate,Married,Salaried,20,38000,3166,4960,0.7,745,85,2,0,250000,24,11.83,10519,Education,Unsecured,2023-04-28,Closed,0,Repeat,Karnataka,Mysuru,Mysuru,557300,Urban,CENTRAL,NorthZone,4,4.0,0.222,0.567,0.668,High,Salaried,Branch,No,Yes,Yes,1
LN100118,C200118,42,Male,HighSchool,Married,SelfEmployed,39,54000,4500,4147,0.342,818,66,0,0,418000,48,17.56,8836,Vehicle,Secured,2023-04-29,Active,0,New,Kerala,Thiruvananthapuram,Thiruvananthapuram,680163,SemiUrban,NORTH,EastZone,26,19.2,0.316,0.124,0.445,Low,Agri,Branch,Yes,Yes,No,1
LN100119,C200119,24,Male,Graduate,Married,Salaried,154,80000,6666,6429,0.095,883,167,3,0,648000,48,9.51,13607,Vehicle,Unsecured,2023-04-30,Active,0,New,Madhya Pradesh,Indore,Indore,125040,Urban,WEST,WestZone,38,8.7,0.203,0.502,0.574,High,Salaried,Branch,No,Yes,Yes,1
LN100120,C200120,36,Male,HighSchool,Single,Business,41,60000,5000,2831,0.666,722,138,0,0,214000,36,15.64,6022,Personal,Unsecured,2023-05-01,Closed,0,New,Telangana,Hyderabad,Hyderabad,566922,Rural,CENTRAL,NorthZone,5,13.4,0.168,0.247,0.518,High,Salaried,Branch,No,No,No,1
LN100121,C200121,55,Male,Graduate,Single,Salaried,26,100000,8333,31468,0.155,829,55,0,0,793000,12,11.2,66700,Home,Unsecured,2023-05-02,Overdue,0,New,Kerala,Thiruvananthapuram,Thiruvananthapuram,583425,Urban,EAST,EastZone,33,3.7,0.094,0.731,0.571,Low,Agri,Digital,Yes,Yes,No,1
LN100122,C200122,40,Female,Graduate,Married,Salaried,38,74000,6166,2950,0.249,625,73,2,0,223000,36,17.54,6285,Vehicle,Secured,2023-05-03,Active,0,New,Gujarat,Surat,Surat,537202,SemiUrban,EAST,WestZone,31,0.5,0.258,0.367,0.193,Medium,Salaried,Branch,Yes,Yes,Yes,1
LN100123,C200123,51,Female,Graduate,Married,Business,29,35000,2916,1746,0.293,701,78,1,0,88000,24,6.0,3685,Personal,Secured,2023-05-04,Active,0,New,Maharashtra,Nashik,Nashik,636450,SemiUrban,CENTRAL,SouthZone,26,16.3,0.145,0.145,0.273,High,Salaried,Branch,No,No,No,0
LN100124,C200124,57,Male,HighSchool,Married,Salaried,26,86000,7166,9187,0.597,670,115,0,0,463000,24,18.3,19586,Agri,Secured,2023-05-05,Active,0,New,Karnataka,Hubballi,Hubballi,556878,Urban,CENTRAL,WestZone,12,0.5,0.245,0.084,0.242,Medium,MSME,Field,Yes,Yes,No,1
LN100125,C200125,48,Male,HighSchool,Single,Salaried,17,138000,11500,14590,0.591,837,122,3,0,1103000,36,14.08,30998,Vehicle,Secured,2023-05-06,Closed,1,New,Rajasthan,Jodhpur,Jodhpur,308143,Urban,NORTH,WestZone,21,8.8,0.308,0.584,0.502,Medium,Mixed,Branch,No,No,No,1
LN100126,C200126,43,Male,HighSchool,Divorced,Business,57,67000,5583,1667,0.271,833,173,1,0,126000,36,18.61,3554,Personal,Secured,2023-05-07,Active,1,New,Telangana,Warangal,Warangal,220294,SemiUrban,EAST,WestZone,14,23.5,0.124,0.389,0.265,Low,Salaried,Branch,No,Yes,No,0
LN100127,C200127,37,Female,PostGraduate,Married,SelfEmployed,56,79000,6583,3254,0.576,725,87,3,0,410000,60,14.89,6918,Home,Unsecured,2023-05-08,WrittenOff,0,New,Telangana,Warangal,Warangal,222141,Rural,WEST,CentralZone,29,31.4,0.213,0.202,0.26,High,Salaried,Branch,No,Yes,No,1
LN100128,C200128,36,Male,Graduate,Married,Salaried,115,38000,3166,1567,0.247,681,178,1,1,237000,72,25.02,3360,Home,Unsecured,2023-05-09,Active,0,New,Maharashtra,Pune,Pune,620427,Urban,SOUTH,CentralZone,19,7.4,0.22,0.334,0.361,Medium,Mixed,Branch,No,Yes,No,1
LN100129,C200129,34,Male,HighSchool,Single,SelfEmployed,40,44000,3666,7831,0.361,727,91,1,0,296000,18,18.23,16694,Personal,Unsecured,2023-05-10,Active,0,New,Madhya Pradesh,Bhopal,Bhopal,200264,Urban,SOUTH,WestZone,36,5.9,0.115,0.669,0.534,Medium,Salaried,Field,Yes,No,No,1
LN100130,C200130,50,Male,Graduate,Married,Farmer,21,167000,13916,8333,0.168,680,101,0,0,840000,48,22.52,17828,Agri,Secured,2023-05-11,Active,1,New,Rajasthan,Jaipur,Jaipur,655145,Rural,NORTH,SouthZone,29,3.8,0.172,0.35,0.311,Medium,MSME,Branch,Yes,Yes,Yes,1
LN100131,C200131,40,Female,Graduate,Married,Salaried,64,130000,10833,7123,0.137,842,92,1,0,718000,48,12.51,15114,Home,Unsecured,2023-05-12,Closed,0,New,Karnataka,Bengaluru,Bengaluru,783075,Urban,NORTH,CentralZone,23,17.8,0.213,0.466,0.583,Medium,Mixed,Partner,No,Yes,No,1
LN100132,C200132,47,Female,Graduate,Single,SelfEmployed,65,72000,6000,4458,0.333,774,122,2,1,337000,36,15.83,9485,Home,Unsecured,2023-05-13,Active,1,Repeat,Maharashtra,Mumbai,Mumbai,239125,Rural,EAST,WestZone,5,12.6,0.217,0.269,0.746,High,Salaried,Branch,No,Yes,No,1
LN100133,C200133,56,Male,Graduate,Married,Business,18,69000,5750,5992,0.303,657,36,1,0,453000,36,11.34,12702,Home,Secured,2023-05-14,Closed,0,New,Gujarat,Vadodara,Vadodara,126908,SemiUrban,WEST,EastZone,17,15.4,0.268,0.417,0.2,Medium,Salaried,Digital,Yes,No,No,1
LN100134,C200134,59,Male,Graduate,Married,Salaried,17,93000,7750,3063,0.336,598,23,1,0,386000,60,8.98,6481,Vehicle,Secured,2023-05-15,Active,0,New,Bihar,Patna,Patna,509108,SemiUrban,WEST,WestZone,20,16.9,0.213,0.356,0.527,Medium,Salaried,Field,No,Yes,Yes,1
LN100135,C200135,46,Female,Graduate,Married,Salaried,77,37000,3083,3386,0.079,617,127,0,0,128000,18,8.5,7161,Business,Unsecured,2023-05-16,Closed,1,New,Gujarat,Vadodara,Vadodara,506231,Urban,CENTRAL,NorthZone,14,14.7,0.131,0.772,0.46,Medium,Salaried,Partner,Yes,Yes,Yes,1
LN100136,C200136,46,Male,HighSchool,Married,Salaried,10,127000,10583,8413,0.301,783,88,1,0,424000,24,17.33,17922,Education,Secured,2023-05-17,Active,0,Repeat,Madhya Pradesh,Bhopal,Bhopal,249957,Urban,NORTH,CentralZone,38,15.4,0.147,0.503,0.483,High,MSME,Branch,No,No,No,1
LN100137,C200137,36,Male,PostGraduate,Married,Business,66,100000,8333,16058,0.179,860,84,0,1,607000,18,16.43,34184,Education,Unsecured,2023-05-18,Closed,0,New,Tamil Nadu,Chennai,Chennai,699947,SemiUrban,SOUTH,WestZone,32,9.5,0.254,0.3,0.293,High,Agri,Branch,No,Yes,Yes,1
LN100138,C200138,48,Male,PostGraduate,Married,Salaried,73,55000,4583,5794,0.153,703,138,1,0,438000,36,17.66,12346,Education,Secured,2023-05-19,Active,0,New,Gujarat,Surat,Surat,301928,Rural,SOUTH,SouthZone,5,14.1,0.24,0.602,0.366,High,Mixed,Digital,No,No,No,1
LN100139,C200139,29,Female,Other,Married,Business,18,63000,5250,2844,0.436,605,76,0,0,215000,36,15.34,6049,Personal,Unsecured,2023-05-20,Active,0,New,Bihar,Bhagalpur,Bhagalpur,212876,Rural,EAST,EastZone,11,18.1,0.105,0.811,0.813,Low,Agri,Digital,No,Yes,No,0
LN100140,C200140,39,Male,HighSchool,Married,SelfEmployed,79,62000,5166,1595,0.341,808,173,1,0,201000,60,8.89,3375,Home,Secured,2023-05-21,Active,0,New,Bihar,Gaya,Gaya,324692,Urban,SOUTH,EastZone,40,3.3,0.182,0.548,0.484,Medium,MSME,Partner,No,Yes,No,1
LN100141,C200141,27,Female,PostGraduate,Married,Salaried,18,51000,4250,6587,0.089,623,97,2,0,332000,24,21.39,14080,Business,Unsecured,2023-05-22,Active,0,TopUp,Karnataka,Mysuru,Mysuru,791678,Urban,WEST,CentralZone,19,15.5,0.19,0.825,0.475,Medium,Salaried,Branch,No,No,No,1
LN100142,C200142,24,Male,PostGraduate,Single,SelfEmployed,81,57000,4750,589,0.224,677,126,2,0,89000,72,13.37,1250,Agri,Secured,2023-05-23,Active,0,New,Madhya Pradesh,Indore,Indore,173502,Urban,WEST,WestZone,32,11.3,0.206,0.425,0.471,High,MSME,Branch,No,No,No,0
LN100143,C200143,42,Male,Other,Married,Unemployed,2,95000,7916,5532,0.455,687,106,1,0,697000,60,18.68,11797,Home,Secured,2023-05-24,Active,1,Repeat,Gujarat,Surat,Surat,139801,Rural,NORTH,EastZone,36,18.5,0.107,0.585,0.412,Low,Salaried,Digital,No,No,No,1
LN100144,C200144,27,Male,Graduate,Married,Salaried,39,77000,6416,2540,0.04,622,158,1,0,320000,60,19.45,5420,Personal,Unsecured,2023-05-25,Active,0,Repeat,Gujarat,Surat,Surat,695704,Urban,EAST,CentralZone,37,0.5,0.285,0.654,0.344,High,Salaried,Branch,Yes,No,No,1
LN100145,C200145,32,Female,PostGraduate,Married,Salaried,71,64000,5333,13228,0.086,764,78,0,0,500000,18,17.25,28177,Business,Unsecured,2023-05-26,Closed,0,New,Maharashtra,Mumbai,Mumbai,248849,Urban,SOUTH,NorthZone,8,14.9,0.269,0.56,0.421,Medium,Agri,Branch,No,Yes,No,1
LN100146,C200146,43,Female,HighSchool,Single,SelfEmployed,46,104000,8666,6667,0.189,708,88,1,0,672000,48,15.94,14186,Home,Secured,2023-05-27,Active,0,New,Uttar Pradesh,Lucknow,Lucknow,797864,Urban,NORTH,EastZone,30,9.2,0.179,0.32,0.34,High,Salaried,Branch,No,Yes,No,1
LN100147,C200147,49,Female,Graduate,Married,Salaried,48,130000,10833,18175,0.432,593,96,0,0,916000,24,15.94,38674,Home,Unsecured,2023-05-28,Closed,0,New,Madhya Pradesh,Gwalior,Gwalior,743779,Urban,CENTRAL,WestZone,9,10.1,0.199,0.33,0.497,High,MSME,Branch,Yes,Yes,No,1
LN100148,C200148,60,Male,Graduate,Married,Salaried,62,43000,3583,2302,0.126,712,158,2,0,116000,24,21.25,4919,Business,Secured,2023-05-29,Active,0,New,Maharashtra,Nagpur,Nagpur,526840,Rural,CENTRAL,WestZone,4,31.4,0.082,0.732,0.811,High,Agri,Partner,Yes,Yes,Yes,1
LN100149,C200149,21,Male,PostGraduate,Single,Salaried,44,170000,14166,5460,0.278,670,55,1,0,688000,60,13.08,11592,Education,Unsecured,2023-05-30,Active,0,Repeat,Karnataka,Mysuru,Mysuru,292889,SemiUrban,SOUTH,EastZone,13,4.2,0.23,0.744,0.412,High,Salaried,Branch,No,No,No,1
LN100150,C200150,29,Male,PostGraduate,Divorced,Salaried,22,116000,9666,3190,0.164,624,28,2,0,402000,60,18.2,6802,Education,Secured,2023-05-31,Active,1,New,Kerala,Kochi,Kochi,410990,Urban,SOUTH,SouthZone,23,18.5,0.115,0.559,0.502,Medium,Agri,Partner,Yes,Yes,No,0
LN100151,C200151,21,Male,Graduate,Single,Salaried,48,136000,11333,11706,0.523,762,166,1,0,885000,36,15.77,24906,Home,Secured,2023-06-01,Active,0,TopUp,Karnataka,Mysuru,Mysuru,403365,Urban,SOUTH,CentralZone,29,15.1,0.2,0.418,0.318,Low,Salaried,Digital,No,No,No,1
LN100152,C200152,24,Female,Graduate,Married,Business,40,341000,28416,11230,0.147,709,120,1,1,566000,24,18.8,23953,Business,Secured,2023-06-02,Active,0,New,Maharashtra,Nagpur,Nagpur,182457,Urban,WEST,EastZone,31,6.2,0.104,0.803,0.153,Medium,Salaried,Field,Yes,Yes,No,1
LN100153,C200153,44,Male,HighSchool,Married,Unemployed,67,106000,8833,12262,0.239,682,169,0,1,618000,24,17.08,26117,Vehicle,Secured,2023-06-03,Active,0,New,Madhya Pradesh,Indore,Indore,365159,Urban,SOUTH,SouthZone,37,17.6,0.207,0.48,0.394,Low,Salaried,Digital,No,Yes,Yes,1
LN100154,C200154,38,Male,Graduate,Divorced,Salaried,62,27000,2250,2712,0.644,588,134,0,0,205000,36,18.5,5782,Vehicle,Secured,2023-06-04,Active,0,New,Bihar,Bhagalpur,Bhagalpur,679824,Urban,CENTRAL,WestZone,26,9.0,0.135,0.442,0.561,High,Salaried,Partner,Yes,Yes,Yes,1
LN100155,C200155,21,Female,Graduate,Single,Salaried,67,42000,3500,503,0.186,729,115,1,0,76000,72,16.14,1070,Vehicle,Unsecured,2023-06-05,WrittenOff,0,New,Karnataka,Hubballi,Hubballi,677871,SemiUrban,SOUTH,NorthZone,19,10.1,0.043,0.547,0.338,Low,Salaried,Digital,No,Yes,No,0
LN100156,C200156,42,Male,HighSchool,Married,Salaried,113,32000,2666,897,0.162,710,217,2,0,113000,60,6.55,1894,Business,Unsecured,2023-06-06,Active,0,New,Uttar Pradesh,Lucknow,Lucknow,624251,Urban,EAST,SouthZone,20,10.3,0.241,0.625,0.553,Medium,Mixed,Branch,Yes,Yes,No,1
LN100157,C200157,55,Male,PostGraduate,Married,Salaried,29,145000,12083,4256,0.298,529,132,2,1,429000,48,13.11,9035,Home,Secured,2023-06-07,Active,0,New,Tamil Nadu,Chennai,Chennai,170492,Urban,CENTRAL,NorthZone,24,4.2,0.236,0.214,0.266,Medium,Salaried,Branch,No,No,No,1
LN100158,C200158,26,Male,HighSchool,Single,Salaried,63,140000,11666,31429,0.269,878,142,2,0,1188000,18,6.54,66360,Home,Unsecured,2023-06-08,Closed,0,Repeat,Karnataka,Mysuru,Mysuru,579006,Urban,EAST,CentralZone,19,1.0,0.128,0.397,0.598,Medium,MSME,Partner,No,Yes,No,1
LN100159,C200159,43,Male,Graduate,Divorced,Salaried,16,178000,14833,14831,0.031,816,66,2,1,1495000,48,8.62,31370,Home,Secured,2023-06-09,Overdue,0,New,Tamil Nadu,Coimbatore,Coimbatore,300281,SemiUrban,CENTRAL,CentralZone,10,5.7,0.132,0.947,0.383,Low,Agri,Digital,No,Yes,Yes,1
LN100160,C200160,56,Female,PostGraduate,Married,Farmer,34,102000,8500,2401,0.279,701,61,1,0,242000,48,16.89,5113,Home,Unsecured,2023-06-10,Overdue,0,New,Gujarat,Vadodara,Vadodara,612410,SemiUrban,NORTH,SouthZone,34,13.6,0.164,0.324,0.483,Medium,MSME,Branch,Yes,Yes,No,1
LN100161,C200161,28,Male,Other,Married,Salaried,26,169000,14083,9603,0.313,793,67,2,0,484000,24,20.26,20507,Home,Secured,2023-06-11,WrittenOff,0,Repeat,Uttar Pradesh,Lucknow,Lucknow,171610,SemiUrban,CENTRAL,NorthZone,34,19.1,0.148,0.689,0.449,Low,Salaried,Field,No,Yes,Yes,1
LN100162,C200162,37,Female,PostGraduate,Married,Salaried,44,28000,2333,500,0.573,678,62,3,0,50000,48,15.0,1055,Business,Secured,2023-06-12,Active,0,New,Uttar Pradesh,Lucknow,Lucknow,261180,SemiUrban,CENTRAL,WestZone,6,5.1,0.323,0.521,0.623,Low,MSME,Branch,No,Yes,Yes,1
LN100163,C200163,22,Male,HighSchool,Married,Salaried,72,65000,5416,4696,0.444,681,180,2,1,355000,36,12.91,9967,Business,Secured,2023-06-13,Active,1,Repeat,Madhya Pradesh,Bhopal,Bhopal,522226,SemiUrban,EAST,SouthZone,19,4.2,0.192,0.477,0.491,Medium,MSME,Field,No,No,No,1
LN100164,C200164,53,Female,PostGraduate,Married,Salaried,88,40000,3333,2500,0.268,763,166,1,0,252000,48,17.39,5326,Business,Secured,2023-06-14,Closed,1,New,Maharashtra,Nashik,Nashik,413361,Urban,EAST,CentralZone,10,16.4,0.214,0.4,0.407,Medium,MSME,Digital,Yes,No,No,1
